name,gender,meaning
Shrikama,Female,Radha
Shrikirti,Female,lustrous fame
Shrikumari,Female,lustrious
Shrila,Female,Beautiful
Shrilata,Female,lustrious creeper
Shrilaxmi,Female,Goddess Laxmi
Shrilekha,Female,Goddesses Lakshmi & Saraswathi
Shrimati,Female,Goddess lakshmi; fortunate
Shrimayi,Female,Fortunate
Shrina,Female,Night
Shristi,Female,creation
Shrivalli,Female,Goddess Laxmi
Shrividya,Female,"Saraswati, educated"
Shriya,Female,Prosperity
Shrujana,Female,Creative an intelligent
Shrujeshwari,Female,Goddess of creativity
Shruthi,Female,"Lyrics, musical notes"
Shruthika,Female,Lord Parvathi
Shruti,Female,musical notes
Shrutika,Female,Not none
Shubha,Female,auspicious
Shubhada,Female,giver of luck
Shubhangi,Female,Beautiful
Shubhra,Female,white; the Ganga
Shuchi,Female,Pure
Shuchismita,Female,one who has a pure smile
Shuchita,Female,purity
Shuddhi,Female,Goddess Durga
Shukti,Female,pearl-oyster
Shulini,Female,Goddess Durga
Shulka,Female,Goddess Saraswati
Shushma,Female,Fragrant
Shutradevi,Female,Goddess Saraswati
Shveni,Female,White
Shveta,Female,White
Shweta,Female,Lovable; White
Shyama,Female,Goddess Durga
Shyamala,Female,Goddess Durga
Shyamali,Female,dusky
Shyamalika,Female,dusky
Shyamalima,Female,dusky
Shyamangi,Female,dark-complexioned
Shyamari,Female,dusky
Shyamasri,Female,dusky
Shyamlata,Female,a creeper with dusky leaves
Shyla,Female,Goddess Parvathi
Sibani,Female,goddess parvati
Siddheshwari,Female,Lord Shiva
Siddhama,Female,Goddess Durga
Siddhangana,Female,Accomplished; Female Saint; Divine;
Siddhani,Female,Blessed
Siddhi,Female,Wife of Lord Ganesh; talent
Siddhiksha,Female,Lakshmi; a religious ceremony
Siddhima,Female,achievement
Sikata,Female,sand
Sikta,Female,wet
Simbala,Female,Pond
Simran,Female,Meditation
Sindhuja,Female,Goddess Laxmi
Sinhayana,Female,Goddess Durga
Sinjini,Female,Sound of anklet
Sinsapa,Female,Ashok tree
Sirisha,Female,Sacred
Sita,Female,Wife of Lord Ram
Sitara,Female,a star
Sitesh,Female,Wife of Lord Ram
Sivanandhini,Female,Devotee of lord Siva
Sivaneswary,Female,Sivan God's name
Sivani,Female,Wife of Siva/ Parvati
Siya,Female,Sita
Siyona,Female,Graceful
Skanda,Female,Wife of Lord Shiva
Skandajit,Female,Wife of Lord Vishnu
Smera,Female,Smiling
Smita,Female,"Ever smiling, pleasent"
smitakshi,Female,pleasent eyed
Smithika,Female,Always smiling
Smriti,Female,recollection
Smruti,Female,Memory
Sneh,Female,love
Sneha,Female,affection
Snehelata,Female,Vine of love
Snehi,Female,Friendly
Snigda,Female,Affectionate
Snikitha,Female,Smiling face
Sohalia,Female,moon-glow
Sohni,Female,beautiful
Soma,Female,moon-rays
Somalakshmi,Female,lustre of the moon
Somatra,Female,excelling the moon
Somila,Female,Tranquil
Somya,Female,Soft natured
Sona Soni,Female,gold
Sonakshi,Female,Goddess Parvati
Sonal,Female,Golden
Sonali,Female,Golden
Soneera,Female,Clean water
Sonia,Female,golden
Sonika,Female,"Daughter of the Sun, golden"
Soorat,Female,beauty
Sougandika,Female,"Sacred River, good smell"
Soujanya,Female,"one who is free, tender"
Sourabhi,Female,fragrance; the celestial cow
Sowjanya,Female,"freely available, Tender"
Sowmya,Female,Peace
Spoorthy,Female,Inspiration
Sravanti,Female,"""Flowing, a river"""
Sreya,Female,"""Best, beautiful, excellent"""
Sridatri,Female,Goddess Lakshmi
Sridevi Sreedevi,Female,Goddess Lakshmi
Srinithi,Female,Goddess Lakshmi
Srisha,Female,Flower
Sristi,Female,creation
Srutakirti,Female,Wife of Shatrughna in Ramayana
Stavita,Female,praised
Striratna,Female,Goddess Laxmi
Stuti,Female,Goddess Durga
Subarna,Female,of the colour of gold
Subhadra,Female,Goddess Durga
Subhaga,Female,A fortunate person
Subhagya,Female,lucky
Subhashini,Female,Nicegirl
Subhasini,Female,Softspoken
Subhi,Female,Lucky
Subhiksha,Female,Prosperous
Subhuja,Female,auspicious Apsara
Subodhini,Female,a learned lady
Subrata,Female,devoted to what is right
Suchandra,Female,beautiful
Sucharita,Female,of good character
Sucheta,Female,Always alert
Suchhaya,Female,Shining
Suchi,Female,radiant
Suchismita,Female,with a pious smile
Suchita,Female,Auspicious
Suchitra,Female,Beautiful
Sudakshima,Female,wife of king Dilip
Sudarshana,Female,handsome
Sudarshini,Female,Beautiful Lady Sundari
Sudeepa,Female,bright
Sudena,Female,Lakshmi; a real goddess
Sudeshna,Female,wife of king Virata
Sudevi,Female,wife of Krishna
Sudha,Female,Nectar
Sudhamayi,Female,full of nectar
Sudhira,Female,Placid
Sudiksha,Female,Goddess Laxmi
Sudipta,Female,Bright
Sudipti,Female,brightness
Suditi,Female,"bright, shining"
Sugandha,Female,Fragrant
Sugauri,Female,Goddess Parvati
Sugita,Female,beautifully sung
Suhag,Female,love
Suhaila,Female,Moonshine
Suhani,Female,pleasant / Pretty
Suhasini,Female,ever-smiling
Suhina,Female,beautiful
Suhrita,Female,well-disposed
Sujala,Female,affectionate
Sujata,Female,of good caste
Sujaya,Female,victory
Sujitha,Female,Grreat conqurer
Sukanya,Female,comely
Sukeshi,Female,with beautiful hari
Sukhada,Female,one who gives happiness
Sukriti,Female,Beautiful creation
Sukruti,Female,A good conduct
Suksha,Female,Beautiful eyes
Sukshma,Female,fine
Suksma,Female,fine
Sukumari,Female,soft; meritorious
Sukushi,Female,Noble
Sulabha,Female,easy; natural
Sulaksha,Female,Lucky
Sulakshana,Female,well brought up
Sulakshmi,Female,Goddess Laxmi
Sulalita,Female,very pleasing
Sulbha,Female,easily available
Sulekha,Female,a good handwriting
Sulochana,Female,one with beautiful eyes
Sultana,Female,queen
Suma,Female,Good mother
Sumana,Female,good natured
Sumangli,Female,Goddess Parvati
Sumanolata,Female,flowery
Sumati,Female,good minded
Sumavali,Female,Garland
Sumedha,Female,Intelligent
Sumita,Female,Friendly
Sumitha,Female,One who has a beautiful body
Sumitra,Female,Friendly
Sumona,Female,Calm
Sumukhi,Female,Very beautiful
Sunaina,Female,Beautiful eyes
Sunanda,Female,Sweet natured
Sunandini,Female,happy
Sunandita,Female,happy
Sunayana,Female,A woman with lovely eyes
Sunayna,Female,Beautiful eyes
Sundari,Female,beautiful
Sundha,Female,a character in Ramayana
Sundhuja,Female,Lakshmi; born of the ocean
Suneeti,Female,mother of Dhruva
Sunetra,Female,one with beautiful eyes
Sunila,Female,blue
Suniska,Female,with beautiful smile
Sunita,Female,Well-behaved
Suniti,Female,same as Sunita
Suparna,Female,Goddess Parvati
Suprabha,Female,radiant
Supreetha,Female,Beloved; Endearing to all
Suprema,Female,Loving
Suprita,Female,Well Pleased
Supriti,Female,Loving
Supriya,Female,Well-loved
Supti,Female,sleep
Surabhi,Female,Beauty
Suraksha,Female,protection
Surama,Female,very pleasing
Surangi,Female,Colourful
Suranjana,Female,pleasing
Surasa,Female,Goddess Durga
Surasti,Female,Perfect
Suravi,Female,Sun
Suravinda,Female,a beautiful Yaksa
Surekha,Female,Prayer
Sureshi,Female,Goddess Durga
Sureshwari,Female,Goddess Durga
Surina,Female,"""Wise, Goddess"""
Surotama,Female,auspicious Apsara
Suruchi,Female,Delighting
Surupa,Female,beautiful
Suryadita,Female,Sun
Suryakanti,Female,suns's rays
Suryani,Female,Sun's wife
Sushama,Female,beauty
Sushanti,Female,peace
Sushila,Female,Good charactered woman
Sushma,Female,beautiful woman
Sushmita,Female,"good smile, smiling"
Sushobhana,Female,very beautiful
Susila,Female,"wife of Krishna, clever in amorous sciences"
Susita,Female,white
Susmita,Female,with a pleasant smile
Susumna,Female,same as Lalita
Sutanuka,Female,beautiful
Suvali,Female,Full of grace
Suvarna,Female,Golden
Suvarnmala,Female,golden necklace
Suvarnaprabha,Female,lustre of gold
Suvarnarekha,Female,ray of gold
Suvitha,Female,"""Welfare, Prosperity"""
Suyasha,Female,good achievent
Svadhi,Female,Thoughtful
Svaha,Female,Wife of fire god
Svana,Female,Sound
Svara,Female,Goddess of sound
Svitra,Female,White
Swagata,Female,welcome
Swaha,Female,wife of Agni; the lord of the fire
Swapanthi,Female,Goddess Lakshmi
Swapna,Female,Dream like
Swapnali,Female,dreamlike
Swapnasundari,Female,dream girl
Swapnika,Female,Dream
Swara,Female,Tones or Self-shining in Sanskrit
Swarnalata,Female,lustrous
Swarnaprabha,Female,golden light
Swarnika,Female,Gold
Swarupa,Female,truth
Swati,Female,Star
Sweta,Female,fair complexioned
Taanusiya,Female,A great devotee
Tabassum,Female,a flower
Taj,Female,Crown; Jewel
Talika,Female,A bird
Talli,Female,Young
Tamali,Female,a tree with very dark bark
Tamalika,Female,belonging to a place full of Tamal
Tamanna,Female,Wish
Tamasa,Female,a river; darkness
Tamasi,Female,night
Tamasvini,Female,Night
Tamira,Female,Magic
Tanaya,Female,Daughter
Tanam,Female,"slender, increment"
Tania,Female,fairy queen
Taniamitra,Female,friend of fairy queen
Tanika,Female,rope
Tanima,Female,slenderness
Tanirika,Female,A flower
Tanisha,Female,Ambition
Tanisi,Female,Goddess Durga
Tannistha,Female,devoted
Tanmaya,Female,"Reincarnated, moderate"
Tanmayee,Female,"moderate, graceful"
Tannishtha,Female,dedicated
Tanu,Female,Slim
Tanuja,Female,Daughter
Tanuka,Female,slender
Tanulata,Female,"slim, creeper like body"
Tanupa,Female,hunger
Tanushri,Female,Beautiful
Tanvee,Female,"Slender, beautiful, delicate"
Tanvi,Female,Beautiful; Goddess Durga
Tanya,Female,Of the family
Tanzil,Female,Beautification of Paradise
Tapani,Female,the river Godavari
Tapasi,Female,a female ascetic
Tapati,Female,the sun's daughter
Tapi,Female,A river
Tapni,Female,Godavari river in Andhra
Tapti,Female,same as Tapi
Tara,Female,Star
Tarai,Female,Star
Taraka,Female,star
Tarakeshwari,Female,Goddess Parvati
Tarakini,Female,starry night
Tarala,Female,honey bee
Tarana,Female,Composition
Tarangini,Female,a river
Taranija,Female,river Yamuna
Tarannum,Female,melody
Tarika,Female,flower shaped ear ring
Tarini,Female,Goddess Parvati
Tarita,Female,Goddess Durga
Tarjani,Female,the first finger
Tarkeshwari,Female,Parvati
Tarla,Female,Nectar
Tarli,Female,Star
Tarpana,Female,same as Gayatri
Tarulata,Female,a creeper
Taruna,Female,Young girl
Taruni,Female,Young girl
Tarunika,Female,young girl
Tarunima,Female,youth
Tasha,Female,Birth
Tatini,Female,river
Tavishi,Female,Courage
Tejasvi,Female,Energetic; Gifted; Brilliant
Tejaswini,Female,radiant
Teji,Female,radiant
Tejomayi,Female,"bright, radiant"
Teertha,Female,Holy water Bleesed by Gods
Thaneesha,Female,Ambition
Thankam,Female,Gold in Tamil
Thanmayu,Female,"absorbed, careful"
Tharisha,Female,"Wish, Desire"
Thumri,Female,light classical melody
Teja,Female,radiant
Tilaka,Female,a kind of necklace
Tilika,Female,Auspicious symbol
Tilottama,Female,a celestial dancer
Timila,Female,An instrument
Tista,Female,tributary of Ganga river in North India
Tisya,Female,Auspicious
Tithi,Female,Date
Titiksha,Female,Forgiveness
Tiya,Female,A bird
Toral,Female,a folk heroine
Toshani,Female,Goddess Durga
Torsha,Female,Name of a river
Trariti,Female,Durga; agile; efficient; swift
Trayi,Female,Intellect
Treeshita,Female,Three lines
Treya,Female,one who walks on three paths
Triambika,Female,Goddess Parvati
Triaksha,Female,"Three eyed, Durga"
Tribhuvaneshwari,Female,Goddess Durga
Tridhara,Female,the river Ganga
Triguna,Female,"Goddess Durga, Maya"
Triguni,Female,The three dimensions
Trijagati,Female,Goddess Parvati
Trikaya,Female,three dimentional
Trilochana,Female,Goddess Parvati
Trinayani,Female,"Three eyed, Durga"
Trinetra,Female,"Three eyed, Durga"
Triparna,Female,leaf of sacred Bael
Tripta,Female,Satisfaction
Tripti,Female,Satisfaction
Tripura,Female,Goddess Durga
Tripurasundari,Female,Goddess Parvati
Tripuri,Female,Parvati
Triputa,Female,Goddess Durga
Trisha,Female,Wish; Desire
Trishala,Female,Trident
Trishna,Female,Desire Trishona = Desire
Trishulini,Female,Goddess Durga
Triti,Female,A moment in time
Triveni,Female,"confluence of three rivers - the Ganga, Yamuna and Saraswati"
Triya,Female,Young girl
Triyama,Female,night
Trupti,Female,satiatedness
Trusha,Female,Thirst
Tuhi,Female,Bird sound
Tuhina,Female,Dew drop
Tula,Female,"balance, a zodiac sign"
Tulasi,Female,a Devi
Tulika,Female,A paint brush
Tulsi,Female,Sacred plant
Tulya,Female,Equalled
Turanya,Female,Swift
Turvi,Female,Superior
Turya,Female,Spiritual power
Tusharkana,Female,a particle of snow
Tusti,Female,"peace, happiness"
Tvarita,Female,Goddess Durga
Tvisha,Female,Bright
Ubika,Female,Growth
Ucchal,Female,Perception
Udantika,Female,Satisfaction
Udaya,Female,dawn
Udbala,Female,Strong
Udgita,Female,A hymn
Udichi,Female,One who grows with prosperity
Udipti,Female,on fire
Udita,Female,one who has risen
Uditi,Female,rising
Udvita,Female,River filled with lotus flowers
Udyati,Female,Elevated
Ujas,Female,"bright, shining"
Ujhala,Female,Light
Ujjayini,Female,an ancient city
Ujjwala/Ujvala,Female,Bright; Lighted
Ulka,Female,Meteorite
Ullupi,Female,Pretty face
Ulupya,Female,Pretty face
Uma,Female,Goddess Parvati
Umika,Female,Goddess Parvati
Unma,Female,Joy
Unnati,Female,Progress
Unni,Female,Lead
Upada,Female,a gift
Upadhriti,Female,A ray
Upala,Female,sandy bank
Upama,Female,"the best, comparison"
Upasana,Female,Worship
Ura,Female,Earth
Urishilla,Female,Excellent
Urishita,Female,Firm
Urja,Female,Goddess Parvati
Urjita,Female,energetic
Urmi,Female,Wave; Warmth
Urmika,Female,Small wave
Urmila,Female,Enchantress
Urshita,Female,firm
Urvashi,Female,"The Ganges, a star"
Urvi,Female,Earth
Usha,Female,Dawn
Ushakiran,Female,rays of morning sun
Ushashi,Female,morning
Ushi,Female,A Plant
Ushma,Female,Warmth
Usra,Female,First light
Usri,Female,a river
Utalika,Female,Wave
Utkarsha,Female,"energetic, to rise"
Utpala,Female,Filled with lotuses; A river
Utpalakshi,Female,Goddess Laxmi
Utpalini,Female,lotus pond
Utpatti,Female,creation
Utsa,Female,spring season
Utsavi,Female,"Joyful, Festive"
Uttara,Female,Daughter of king Virata
Vaagdevi,Female,Goddess of learning
Vachya,Female,Sita
Vagisha,Female,Goddess Saraswati
Vagishwari,Female,Goddess Saraswati
Vaidarbhi,Female,Rukhmini; wife of Krishna
Vaidehi,Female,Sita; wife of Lord Ram
Vaiga Vaigai,Female,A river in Tamil nadu
Vaijayanti,Female,Prize
Vaijayantimala,Female,Lord Vishnu's garland
Vainavi,Female,Gold
Vaisakhi,Female,Auspicious day in Punjab
Vaishali,Female,Historical city
Vaishavi,Female,Lord Vishnu's devotee
Vaishnavi,Female,Worshipper of Lord Vishnu
Vaishnodevi,Female,Goddess Parvati
Vajra,Female,Goddess Durga
Vajreshwari,Female,Buddhist goddess
Valini,Female,Stars
Vallabha,Female,lover
Vallari,Female,Goddess Sita
Valli,Female,creeper
Vallika,Female,creeper
Vamakshi,Female,Beautiful eyes
Vamdevi,Female,"Goddess Durga, Savitri"
Vamika,Female,Goddess Durga
Vamil,Female,beautiful
Vanadurga,Female,Goddess Parvati
Vanaja,Female,daughter of forest
Vanalika,Female,Sunflower
Vanani,Female,forest
Vandana,Female,Adoration
Vandita,Female,Adored
Vaneet,Female,"""Slender, Intelligent, loving beauty """
Vanhishikha,Female,flame
Vani,Female,Goddess Saraswati
Vania,Female,God's gift
Vanini,Female,Soft spoken
Vanishri,Female,Goddess Saraswati
Vanita,Female,Graceful lady
Vanmala,Female,wildflower garland
Vanmalli,Female,Wild flower
Vanmayi,Female,Goddess Saraswati
Vansha,Female,clan
Vanshi,Female,Flute
Vanshika,Female,Flute
Vara,Female,Blessing
Varaa,Female,Goddess Parvati
Varada,Female,"daughter, Goddess Lakshmi"
Varali,Female,Moon
Varalika,Female,Goddess Durga
Varda,Female,"""a diety, a river, giver of boons”"
Vari,Female,Goddess Saraswati
Varija,Female,Lotus
Varisha,Female,Rain
Varnika,Female,Purity of gold
Varnu,Female,Coloured
Varsha,Female,Rain
Varshana,Female,Birth place of Radha
Vartika,Female,Lamp
Varuna,Female,Goddess of all
Varunavi,Female,Goddess Laxmi
Varuni,Female,Goddess Durga
Varunika,Female,Goddess of rain
Varya,Female,Form
Vasana,Female,Goddess Durga
Vasanta,Female,spring
Vasantaprabha,Female,spring blossom
Vasanti,Female,Season; Spring; Yellow
Vasantika,Female,Goddess of spring
Vasatika,Female,Morning light
Vasavi,Female,mentaldaughter of the Pitrs
Vashnie,Female,A Beloved Blessing
Vasuda,Female,Earth
Vasudeva,Female,Goddess of wealth
Vasudha,Female,Giver of wealth
Vasudharini,Female,Bearer Of The Earth
Vasulakshmi,Female,Goddess of wealth
Vasumati,Female,apsara of unequalled splendour
Vasundhara,Female,Earth
Vati,Female,Nature
Vatsala,Female,loving
Veda,Female,ancient scriptures of knowledge
Vedanti,Female,Knower of the vedas
Vedashri,Female,"Saraswati, knows all vedas"
Vedha,Female,Pious
Vedi,Female,altar
Vedika,Female,Consciousness
Vedvalli,Female,joy of the Vedas
Veena,Female,a musical instrument
Veenapani,Female,Saraswati
Vela,Female,time
Venah,Female,Pining
Venika,Female,Holy river
Venuka,Female,Flute
Venya,Female,Lovable
Vetali,Female,Durga
Vetravati,Female,a river in India
Vibali,Female,Young
Vibha,Female,Light
Vibhavari,Female,starry night
Vibhi,Female,Fearless
Vibhuti,Female,Goddess Laxmi
Vibusha,Female,Bright
Vidhi,Female,Goddess of Destiny
Vidhut,Female,electricity
Vidisha,Female,A river
Vidita,Female,A goddess
Vidula,Female,moon
Vidushi,Female,Learned
Vidya,Female,Goddess Durga
Vidyadevi,Female,Goddess of knowledge
Vidyutprabha,Female,lightening flash
Vignyatri,Female,Goddess Parvati
Vijaya,Female,victorious
Vijayalakshmi,Female,Goddess Of Victory
Vijayanthi,Female,Winning
Vikasni,Female,Goddess Lakshmi
Vikruti,Female,"Maultiaceted Nature, Goddess Lakshmi"
Vilasini,Female,one who gives pleasure
Vilina,Female,"merged, devoted"
Vimala,Female,"pure, sakti of the Gayatri Devi"
Vimla,Female,Clean
Vimudha,Female,Goddess Lakshmi
Vina,Female,Musical instument
Vinamra,Female,Modest
Vinanti,Female,Request
Vinata,Female,"humble, mother of Garuda"
Vinati,Female,Prayer
Vinaya,Female,Humble
Vindhya,Female,knowledge
Vineeta,Female,same as Vinita
Vinita,Female,Knowledge; modest; Venus
Vinodini,Female,happy girl
Vinutha,Female,exceptionally new
Vipanchi,Female,Lute
Vipasa,Female,a river
Vipasha,Female,Old name of the river Vyas.
Vipra,Female,Moon
Vipula,Female,"abundant, Earth"
Virendri,Female,Goddess of Beauty
Virika,Female,Bravery
Visala,Female,celestial Apsara
Vishaka,Female,Stars
Vishakha,Female,"a nakshatra, unconquered"
Vishalakshi,Female,Goddess Durga
Vishaya,Female,subject
Vishnumaya,Female,Goddess Parvati
Vishnupriya,Female,dear to Vishnu
Vishranti,Female,"rest, relaxation"
Vishwambhara,Female,earth
Vismaya,Female,Amazing
Vistarini,Female,A goddess
Vithika,Female,Pathway
Viti,Female,Light
Viveka,Female,Intelligent and witty
Vividha,Female,Strange
Vrajabala,Female,girl from Mathura & its neighbourhood
Vrinda,Female,Goddess Radha
Vrisha,Female,cow
Vrishti,Female,Rain
Vritee,Female,"""Nature, Behaviour"""
Vritika,Female,Thought
Vritti,Female,nature; temperament
Vyanjana,Female,rhetorical suggestion
Vyomini,Female,Divine
Wakeeta,Female,Beautiful Flower
Yachana,Female,Pleading
Yadavi,Female,Goddess Durga
Yahvi,Female,Heaven; Earth
Yamika,Female,night
Yamini,Female,Nocturnal
Yamuna,Female,Holy river
Yamya,Female,Night
Yashasvi,Female,Famous
Yashawini,Female,To suceed
Yashi,Female,Fame
Yashika / Yashica,Female,Success
Yashila,Female,famous
Yashita,Female,Fame
Yashoda,Female,Foster mother of Lord Krishna
Yashodhara,Female,Glory
Yashomati,Female,successful lady
Yasmin,Female,Jasmine flower
Yatra,Female,Journey
Yauvani,Female,same as Gayatri
YaVonne,Female,"Indian name for ""beautiful"""
Yayaati,Female,"""Wanderer, Traveller"""
Yema,Female,Our Joy
Yochana,Female,Thought
Yogeshwari,Female,Goddess Durga
Yogita,Female,"A female disciple,""Bewitched, enchanted"""
